0.0,9.21954445729,16.1245154966,10.8166538264,19.9248588452,13.0384048104,11.0,15.0,15.2643375225,26.4764045897,6.0827625303,14.8660687473,10.0498756211,21.8403296678,
9.21954445729,0.0,13.4536240471,15.0332963784,16.9705627485,10.6301458127,8.60232526704,15.8113883008,6.32455532034,21.9544984001,13.416407865,5.83095189485,7.61577310586,18.4390889146,
16.1245154966,13.4536240471,0.0,26.2488094968,30.4138126515,3.16227766017,5.38516480713,28.6530975638,17.0,35.0,22.2036033112,13.0,20.8086520467,31.8276609257,
10.8166538264,15.0332963784,26.2488094968,0.0,13.3416640641,23.0867927612,20.8806130178,6.0,18.3847763109,20.3960780544,5.83095189485,20.3960780544,8.94427191,15.2970585408,
19.9248588452,16.9705627485,30.4138126515,13.3416640641,0.0,27.5862284483,25.495097568,7.61577310586,15.2315462117,7.07106781187,18.0,19.2353840617,10.295630141,2.0,
13.0384048104,10.6301458127,3.16227766017,23.0867927612,27.5862284483,0.0,2.2360679775,25.5538646784,14.8660687473,32.4499614792,19.1049731745,11.1803398875,17.8044938148,29.0688837075,
11.0,8.60232526704,5.38516480713,20.8806130178,25.495097568,2.2360679775,0.0,23.3238075794,13.3416640641,30.5286750449,17.0293863659,10.0,15.6204993518,27.0185121722,
15.0,15.8113883008,28.6530975638,6.0,7.61577310586,25.5538646784,23.3238075794,0.0,17.0293863659,14.5602197786,11.401754251,20.0997512422,8.24621125124,9.48683298051,
15.2643375225,6.32455532034,17.0,18.3847763109,15.2315462117,14.8660687473,13.3416640641,17.0293863659,0.0,18.3847763109,18.4390889146,4.24264068712,9.48683298051,16.1245154966,
26.4764045897,21.9544984001,35.0,20.3960780544,7.07106781187,32.4499614792,30.5286750449,14.5602197786,18.3847763109,0.0,25.0199920064,22.627416998,16.4924225025,5.09901951359,
6.0827625303,13.416407865,22.2036033112,5.83095189485,18.0,19.1049731745,17.0293863659,11.401754251,18.4390889146,25.0199920064,0.0,19.2353840617,10.295630141,20.0,
14.8660687473,5.83095189485,13.0,20.3960780544,19.2353840617,11.1803398875,10.0,20.0997512422,4.24264068712,22.627416998,19.2353840617,0.0,12.0,20.2484567313,
10.0498756211,7.61577310586,20.8086520467,8.94427191,10.295630141,17.8044938148,15.6204993518,8.24621125124,9.48683298051,16.4924225025,10.295630141,12.0,0.0,12.0830459736,
21.8403296678,18.4390889146,31.8276609257,15.2970585408,2.0,29.0688837075,27.0185121722,9.48683298051,16.1245154966,5.09901951359,20.0,20.2484567313,12.0830459736,0.0,
