0.0,11.313708499,18.6815416923,7.07106781187,20.0,1.0,25.8069758011,17.0880074906,17.0293863659,16.0312195419,10.0498756211,10.7703296143,14.1421356237,10.1980390272,
11.313708499,0.0,26.1725046566,9.05538513814,21.5406592285,10.6301458127,29.8328677804,27.7848879789,28.319604517,10.6301458127,19.3132079158,21.6333076528,18.1107702763,18.973665961,
18.6815416923,26.1725046566,0.0,25.7099202644,12.5299640861,19.6468827044,10.4403065089,11.1803398875,16.7630546142,21.9544984001,8.94427191,12.0415945788,9.43398113206,8.54400374532,
7.07106781187,9.05538513814,25.7099202644,0.0,25.495097568,6.0827625303,32.2490309932,23.5372045919,22.360679775,18.0277563773,17.1172427686,17.2626765016,20.2484567313,17.2626765016,
20.0,21.5406592285,12.5299640861,25.495097568,0.0,20.6155281281,9.05538513814,22.360679775,27.0185121722,13.0,15.1327459504,20.0997512422,6.32455532034,14.1421356237,
1.0,10.6301458127,19.6468827044,6.0827625303,20.6155281281,0.0,26.6270539114,18.0277563773,17.8044938148,16.0,11.0453610172,11.7046999107,14.8660687473,11.1803398875,
25.8069758011,29.8328677804,10.4403065089,32.2490309932,9.05538513814,26.6270539114,0.0,21.5870331449,27.2029410175,22.0227155455,17.8044938148,21.9544984001,12.0830459736,17.0293863659,
17.0880074906,27.7848879789,11.1803398875,23.5372045919,22.360679775,18.0277563773,21.5870331449,0.0,5.83095189485,27.8028775489,9.21954445729,6.32455532034,17.0880074906,10.0,
17.0293863659,28.319604517,16.7630546142,22.360679775,27.0185121722,17.8044938148,27.2029410175,5.83095189485,0.0,30.4138126515,12.3693168769,7.61577310586,21.2132034356,13.3416640641,
16.0312195419,10.6301458127,21.9544984001,18.0277563773,13.0,16.0,22.0227155455,27.8028775489,30.4138126515,0.0,18.6010752377,22.825424421,12.5299640861,17.8044938148,
10.0498756211,19.3132079158,8.94427191,17.1172427686,15.1327459504,11.0453610172,17.8044938148,9.21954445729,12.3693168769,18.6010752377,0.0,5.0,9.0,1.0,
10.7703296143,21.6333076528,12.0415945788,17.2626765016,20.0997512422,11.7046999107,21.9544984001,6.32455532034,7.61577310586,22.825424421,5.0,0.0,14.0,6.0,
14.1421356237,18.1107702763,9.43398113206,20.2484567313,6.32455532034,14.8660687473,12.0830459736,17.0880074906,21.2132034356,12.5299640861,9.0,14.0,0.0,8.0,
10.1980390272,18.973665961,8.54400374532,17.2626765016,14.1421356237,11.1803398875,17.0293863659,10.0,13.3416640641,17.8044938148,1.0,6.0,8.0,0.0,
